id,keyword,location,text,target,text_length,word_count,char_count,avg_word_length,punctuation_count,hashtag_count,uppercase_word_count,url_count
10651,upheaval,Brighton,education profession take kindly reckless eccentric political leader claime,0,75,9,75,8.333333333333334,0,0,0,0
10652,upheaval,,school brace five year upheaval triumphant party gove heart melissa benn http,0,77,12,77,6.416666666666667,0,0,0,0
10654,upheaval,United Kingdom,toxic johnson government would well recall david cameron sack michael gove,0,74,11,74,6.7272727272727275,0,0,0,0
10655,upheaval,,school brace fro five year upleavah triumphant party gove heart melissa benn,0,76,12,76,6.333333333333333,0,0,0,0
10658,upheaval,"Yorkshire, UK",food thought,0,12,2,12,6.0,0,0,0,0
10668,upheaval,Ukraine,certain irony fact downing airliner country underwent people power,0,66,9,66,7.333333333333333,0,0,0,0
10669,upheaval,🎙 - 📻 - 🎧 - 🎥,live otbam paul galvin studio keith wood frontrow depth chart barca upheaval graham hunter td sen ky,0,100,17,100,5.882352941176471,0,0,0,0
10670,upheaval,UK European Union,ffs year chaos amp upheaval isnt enough obviously uneducated illiterate society easier cont,0,91,13,91,7.0,0,0,0,0
10672,upheaval,Gotham City,gotham isnt continued batman show right doesnt mean wont future upheaval,0,72,11,72,6.545454545454546,0,0,0,0
10677,upheaval,,find fascinating history always repeat lesson past case leading ar,0,66,10,66,6.6,0,0,0,0
10680,upheaval,USA,royal family upheaval,0,21,3,21,7.0,0,0,0,0
10684,upheaval,"Albuquerque, New Mexico",psychedelic poster served pulsating visual representation political upheaval sexual liberation,0,94,10,94,9.4,0,0,0,0
10685,upheaval,,putin financing syria watching upheaval iran fresh allyand,1,58,8,58,7.25,0,0,0,0
10687,violent%20storm,,rockall hr forecast southwesterly gale storm occasionally violent storm first north high,0,88,12,88,7.333333333333333,0,0,0,0
10688,violent%20storm,	57°35′46.6″N 13°41′14.3″W,rockall hr forecast southwesterly gale storm occasionally violent storm first north hi,0,86,12,86,7.166666666666667,0,0,0,0
10689,violent%20storm,"Fort Lauderdale, FL",god show discomfort fiery furnace daniel burning thorn bush exodus,0,66,10,66,6.6,0,0,0,0
10690,violent%20storm,"Kabul, Afghanistan",butterfly flapping wing amazon rain forest generate violent storm side,0,70,10,70,7.0,0,0,0,0
10691,violent%20storm,,matthew dingley allegedly beat flight attendant tried enter cockpit injured several police,1,90,12,90,7.5,0,0,0,0
10692,violent%20storm,,john wick love keanu reef johnwick johnwick keanureeves laurencefishburne,0,73,9,73,8.11111111111111,0,0,0,0
10693,violent%20storm,"Gainesville, FL",oh whats appropriate word plan takeover violent overthrow governmen,0,67,9,67,7.444444444444445,0,0,0,0
10694,violent%20storm,,proof bernie colluding soros amp antifa plan massive violent riot every major city president,0,92,14,92,6.571428571428571,0,0,0,0
10695,violent%20storm,Chicago,violent storm arcadehero fighter wade round gamethrough bitchute jasonrt goviralrt,0,82,10,82,8.2,0,0,0,0
10696,violent%20storm,,crazy violent arent want u sheep truth seeking patriot,0,54,9,54,6.0,0,0,0,0
10697,violent%20storm,"same world, different planet ",shipping forecast tonight south east iceland severe gale violent storm youre must,0,81,12,81,6.75,0,0,0,0
10698,violent%20storm,Australia,yes wld seem little kid held thier amp forced story read drag queen,0,67,13,67,5.153846153846154,0,0,0,0
10699,violent%20storm,Australia,yes wld seem little kid held thier amp forced story read,0,56,11,56,5.090909090909091,0,0,0,0
10700,violent%20storm,"Planet Ice, Altrincham ",get bit violent lot beat,0,24,5,24,4.8,0,0,0,0
10701,violent%20storm,Mackem in Bolton,hmm watched rambo last blood ive fan since first blood one bit mish mash,0,72,14,72,5.142857142857143,0,0,0,0
10702,violent%20storm,"Orkney, Scotland",ob kirkwall airport showed sustained wind speed preceding hour kmh mph force,0,76,12,76,6.333333333333333,0,0,0,0
10703,violent%20storm,"New Forest, England",even violent storm forecast wi,0,30,5,30,6.0,0,0,0,0
10704,violent%20storm,,storm surgewild extreme violent torrential rain tempered gentle light somewhere behind curtain,0,94,12,94,7.833333333333333,0,0,0,0
10705,violent%20storm,Hyderabad | Dubai,violent storm quicker pass,0,26,4,26,6.5,0,0,0,0
10706,violent%20storm,"Glastonbury, England",violent storm quicker pass paulo coelho,0,39,6,39,6.5,0,0,0,0
10707,violent%20storm,,storm violent af bathong,1,24,4,24,6.0,0,0,0,0
10708,violent%20storm,bedfordshire,storm evening airship r withstood storm similar ferocity morning october th,0,75,11,75,6.818181818181818,0,0,0,0
10709,violent%20storm,"South Dublin, Ireland",stormbrendan home business stil,0,31,4,31,7.75,0,0,0,0
10710,violent%20storm,Arizona,upon time west monument valley sunset double rainbow look carefully remnant,0,75,11,75,6.818181818181818,0,0,0,0
10711,violent%20storm,"Cork, Ireland 🇮🇪",mention violent storm hit cork kerry leo feed course anywhere outsid,0,68,11,68,6.181818181818182,0,0,0,0
10712,violent%20storm,Orkney,ob kirkwall airport showed sustained wind speed preceding hour kmh mph forc,1,75,12,75,6.25,0,0,0,0
10713,violent%20storm,Atlanta,mile idea time hit around storm violent area,1,44,8,44,5.5,0,0,0,0
10714,violent%20storm,United States,monster hurricane slowly approach outer rainbands often contain violent wind even tornado,0,89,12,89,7.416666666666667,0,0,0,0
10715,violent%20storm,Scotland,nice forecast sea area bailey severe gale force backing southeasterly increasing storm force soon,0,97,14,97,6.928571428571429,0,0,0,0
10716,violent%20storm,,erratic jet stream causing chaos side atlantic pacific northwest uk ireland exp,1,79,12,79,6.583333333333333,0,0,0,0
10717,violent%20storm,"Dublin, Ireland",stormbrendan home business,0,26,3,26,8.666666666666666,0,0,0,0
10718,violent%20storm,Many Places,remains violent storm hebrides amp malin,0,40,6,40,6.666666666666667,0,0,0,0
10719,violent%20storm,Contemplating the end,endless violent fecal storm,0,27,4,27,6.75,0,0,0,0
10720,violent%20storm,"Washington, USA",surprise party created kkk devised black infanticide thro,0,57,8,57,7.125,0,0,0,0
10721,violent%20storm,,squally shower stormbrendan could bring strong convective gust affecting portion ireland loc,1,92,12,92,7.666666666666667,0,0,0,0
10722,violent%20storm,"Chino, CA",visit giant causeway middle violent rain storm problem giant causeway north ireland,0,83,12,83,6.916666666666667,0,0,0,0
10723,violent%20storm,staoueli alger algerie,status red marine gale warning gale force storm force southerly wind develop overnight monday mor,1,97,15,97,6.466666666666667,0,0,0,0
10724,violent%20storm,LEYTON LOYAL POLICE/AMBULANCE,turning violent storm across uk cousin home county sur,1,54,9,54,6.0,0,0,0,0
10725,violent%20storm,Ardrossan North Ayrshire,storm surgewild extreme violent torrential rain tempered gentle light somewhere behind cur,0,90,12,90,7.5,0,0,0,0
10726,violent%20storm,✦ HELIOS,fine never better body shaking like leaf wind storm sure sweat th,0,65,12,65,5.416666666666667,0,0,0,0
10727,violent%20storm,Devon UK,status red gale warning storm force south southwest wind continuing time irish coastal wate,1,91,14,91,6.5,0,0,0,0
10728,violent%20storm,Canarias,widely storm violent storm moderating wpart blizzard condition n eiceland travelling,1,84,11,84,7.636363636363637,0,0,0,0
10729,violent%20storm,Ireland,stormbrendan deepening rapidly newfoundland canada due strike monday status red marine warning issue,1,100,13,100,7.6923076923076925,0,0,0,0
10730,violent%20storm,United Kingdom,wind violent outside storm move ive got head soon anybody spare pair,1,68,12,68,5.666666666666667,0,0,0,0
10731,violent%20storm,"Mycenae, TN",rockall hr forecast southerly veering westerly southwesterly severe gale violent storm high ver,1,95,13,95,7.3076923076923075,0,0,0,0
10732,violent%20storm,"Boston, MA",stormbrendan irishsea beaufort force violent storm mph wind wave ftexceptionally high wave,1,90,12,90,7.5,0,0,0,0
10733,violent%20storm,"Boston, MA",status red gale warning gale force storm force southerly wind develop overnight monday morning,1,94,14,94,6.714285714285714,0,0,0,0
10734,violent%20storm,Dublin Fingal,arrival stormbrendan east coast bringing ssw wind violent storm force together high spring tid,0,94,14,94,6.714285714285714,0,0,0,0
10735,violent%20storm,"Dublin City, Ireland",love good storm ireland everyone panic meanwhile stay indoors appropriate violent weather dr,0,92,13,92,7.076923076923077,0,0,0,0
10736,violent%20storm,"Miami, FL",squally shower stormbrendan could bring strong convective gust affecting portion ireland wi,1,91,12,91,7.583333333333333,0,0,0,0
10737,violent%20storm,Kenia,five year ago kisilu kenyan farmer started use camera capture life family village damage,0,88,14,88,6.285714285714286,0,0,0,0
10738,violent%20storm,,police arrested six teenager including four yearolds vicious robbery melbourne west last night http,0,99,14,99,7.071428571428571,0,0,0,0
10739,violent%20storm,"ireland , 20",storm quite violent oh lord imagine irish people actually hurricane,1,67,10,67,6.7,0,0,0,0
10740,violent%20storm,"Red Island, Skerries, Dublin",arrival stormbrendan east coast bringing ssw wind violent storm force together high sp,0,86,13,86,6.615384615384615,0,0,0,0
10741,violent%20storm,Many Places,hebrides malin occasionally violent storm much moving,1,53,7,53,7.571428571428571,0,0,0,0
10742,violent%20storm,"Louth, Ireland",status red gale warningirish coastal water southerly wind reach storm force monday irish,1,88,13,88,6.769230769230769,0,0,0,0
10743,violent%20storm,Ireland,storm brendan violent storm front currently moving across ireland wind kh heavy rain acros,1,90,14,90,6.428571428571429,0,0,0,0
10744,violent%20storm,Ireland,storm brendan thousand without power storm brings violent wind,1,62,9,62,6.888888888888889,0,0,0,0
10745,violent%20storm,"Angeles City, Central Luzon",storm ocean violent wind get blowing oh take back back way back oh,0,66,13,66,5.076923076923077,0,0,0,0
10746,violent%20storm,"Melbourne, Australia",machetewielding teen storm bottle shop violent armed robbery,0,60,8,60,7.5,0,0,0,0
10747,violent%20storm,Ireland and Worldwide,stormbrendan started pivot northnortheast storm make direct hit ireland thankfully,1,82,10,82,8.2,0,0,0,0
10748,violent%20storm,Dublin Ireland,kmh gust past minute violent storm force wind pushing southwest sto,1,67,11,67,6.090909090909091,0,0,0,0
10749,violent%20storm,"Dublin, Ireland",home without power storm brendan brings violent gust,1,52,8,52,6.5,0,0,0,0
10751,violent%20storm,,another storm yawn wanna bet itll biggest longest hottest baddest coldest warmest,0,81,12,81,6.75,0,0,0,0
10752,violent%20storm,Cork,know youre irish whenduring violent storm find boiling kettle every often case,0,78,12,78,6.5,0,0,0,0
10753,violent%20storm,County Limerick Ireland,stormbrendan thousand without power storm brings violent wind,1,61,8,61,7.625,0,0,0,0
10754,violent%20storm,Ireland and Worldwide,kmh gust past minute violent storm force wind pushing southw,1,60,10,60,6.0,0,0,0,0
10755,volcano,Mendiola,people batangueos didnt choose live next volcano built community near lake river,0,80,12,80,6.666666666666667,0,0,0,0
10756,volcano,,philippine couple continues wedding amid taal volcano eruption,0,62,8,62,7.75,0,0,0,0
10757,volcano,United States,taal volcano news live hundred thousand urged flee possible eruption intense seismic activity rock philippine,1,109,15,109,7.266666666666667,0,0,0,0
10758,volcano,"V-풍경 , Winter bear 💜 BTS💜",made small contribution help victim taal volcano eruption able help plz contact,0,79,12,79,6.583333333333333,0,0,0,0
10759,volcano,"San Pedro, Calabarzon",would like extend help various community affected taal volcano eruption may refer,0,81,12,81,6.75,0,0,0,0
10760,volcano,"Roosendaal, Nederland",taal volcano philippine volcanic ash dry amp bad electricity conductor dispersed,1,80,11,80,7.2727272727272725,0,0,0,0
10761,volcano,"San Pedro, Calabarzon",taal volcano eruption evacuee buan tech need help kindly see detail inkind donation amp,0,87,14,87,6.214285714285714,0,0,0,0
10762,volcano,"dance, dance, with me!",taalvolcanoashfall taalerruption update taal volcano calm bit expected erupt coming hou,1,87,11,87,7.909090909090909,0,0,0,0
10763,volcano,,siwon choi v bts basketball star donovan mitchell sends prayer filipino people check post,0,89,14,89,6.357142857142857,0,0,0,0
10764,volcano,"Manila, Philippines",philippine volcano alert level fyi narito ang alert level ng taal mayon bulusan volcano straight dostphivolcs,1,109,16,109,6.8125,0,0,0,0
10765,volcano,f(5HINee),help rt hi im sure weve heard happened taal volcano family accepting kind amp monetary,0,86,15,86,5.733333333333333,0,0,0,0
10766,volcano,,army need help today january seeking help encouraging fellow army help,0,70,11,70,6.363636363636363,0,0,0,0
10767,volcano,olympus mons,archive ruin rock coral remain town buried taalvolcanos biggest eruption,0,72,10,72,7.2,0,0,0,0
10768,volcano,,president duterte said eat ashfall pee volcano asked he physically fit,0,70,11,70,6.363636363636363,0,0,0,0
10769,volcano,BTOB's Dorm,user content btss v show concern filipino fan taal volcano eruption sends heartfelt prayer,0,90,14,90,6.428571428571429,0,0,0,0
10770,volcano,Republic of the Philippines,isnt volcano thats gonna kill u capitalism,0,42,7,42,6.0,0,0,0,0
10771,volcano,philippines,eruption update taal volcano alert level hazardous eruption imminent january pm,1,79,11,79,7.181818181818182,0,0,0,0
10772,volcano,PUPUNTA ANG PILIPINAS SA BTS,kmedia park seojoon btsv joined philippine volcano prayer insta hashtag movement park seojoon b,0,95,14,95,6.785714285714286,0,0,0,0
10773,volcano,,makati science high school ssg accepting cash inkind donation evacuee taal volcano eruptio,0,90,13,90,6.923076923076923,0,0,0,0
10774,volcano,Kuala Lumpur Federal Territory,please pray country philippine especially people affected taal volcano eruption psphoto,0,87,11,87,7.909090909090909,0,0,0,0
10775,volcano,,rescue van available free transportation affected family area agoncillo talisay lemery tagaytay,1,95,12,95,7.916666666666667,0,0,0,0
10776,volcano,Republic of the Philippines,call donation project txtphxmoacares humbly ask help resident,0,61,8,61,7.625,0,0,0,0
10777,volcano,"Quezon City, National Capital Region",looking expertise making threat whether kill fire arrest send someone jai,0,73,11,73,6.636363636363637,0,0,0,0
10778,volcano,"City of London, London",million people living within mile km erupting taal volcano philippine,0,69,10,69,6.9,0,0,0,0
10779,volcano,🕳,vp leni robredo batangas today visit resident affected taal volcano eruption first stop fernando air,0,100,15,100,6.666666666666667,0,0,0,0
10780,volcano,"Dubai,UAE",hope wish municipality may ganitong tent taaleruption taalashfallwatch taal volcano,0,83,10,83,8.3,0,0,0,0
10781,volcano,Japan,sensible people region assume worstcase scenario unfolding take reasonable responsible acti,0,91,11,91,8.272727272727273,0,0,0,0
10782,volcano,upd 🎬,busy responding bushfires home colleague helping people caught,0,62,8,62,7.75,0,0,0,0
10783,volcano,his & her company's back door,taal volcano erupts philippine also remember there link climate change amp volcanic activity th,0,95,14,95,6.785714285714286,0,0,0,0
10784,volcano,,due ashfall caused taal volcano phreatic eruption vendor decided give day earning income feed,0,93,14,93,6.642857142857143,0,0,0,0
10785,volcano,,drone show philippine town cloaked ash taal volcano video,1,57,9,57,6.333333333333333,0,0,0,0
10786,volcano,,world something else lately fire volcano influenza war stay safe everyone,0,73,11,73,6.636363636363637,0,0,0,0
10787,volcano,"Daegu, Republic of Korea",pilipinos even cant breath properly volcanic eruption ashfall taal volcano,1,74,10,74,7.4,0,0,0,0
10788,volcano,South,blue hour night timelapse taal volcano eruption,1,47,7,47,6.714285714285714,0,0,0,0
10789,volcano,,tha taal volcano phillipines erupted though much happy lot people safely evacu,1,78,12,78,6.5,0,0,0,0
10790,volcano,,mayward batangas organizing blessing project help taal volcano eruption affected resident,0,89,11,89,8.090909090909092,0,0,0,0
10791,volcano,,term monitoring taal best monitored volcano country taal volcano observatory proper equipment,0,93,12,93,7.75,0,0,0,0
10792,volcano,at my limit,part philippine affected ash fall due eruption taal volcano knocking heart,1,74,11,74,6.7272727272727275,0,0,0,0
10793,volcano,,call donation victim taal volcano eruption pup office student regent call every iskolars ng ba,0,94,15,94,6.266666666666667,0,0,0,0
10794,volcano,,cherrybullet returning korea held manila due volcano eruption,0,61,8,61,7.625,0,0,0,0
10795,volcano,"Cebu City, Philippines",new strong continuous earthquake experiencing due fissuring mean really,1,71,9,71,7.888888888888889,0,0,0,0
10796,volcano,"Perth, Western Australia",dramatic video show bolt lightning volcano spews ash nine mile air philippine country,1,85,13,85,6.538461538461538,0,0,0,0
10797,volcano,"Panabo, Davao Region",hi donate money fellow filipino family who affected eruption taal volcano,0,73,11,73,6.636363636363637,0,0,0,0
10798,volcano,she/her,proceeds go taal volcano eruption victim,1,40,6,40,6.666666666666667,0,0,0,0
10799,volcano,,phivolcs taaleruption taal volcano still spewing ash ash blown towards southwest metro man,1,90,13,90,6.923076923076923,0,0,0,0
10800,volcano,,special day matter filipino couple wed volcanic cloud,0,53,8,53,6.625,0,0,0,0
10801,volcano,,taal volcano eruption philippine,1,32,4,32,8.0,0,0,0,0
10802,volcano,Republic of the Philippines,mayward batangas organizing blessing project help taal volcano eruption affected resident ar,1,92,12,92,7.666666666666667,0,0,0,0
10803,war%20zone,"Dreadful Acres, TX",biden buttigieg sander supporter going warren month subtle exp,0,62,9,62,6.888888888888889,0,0,0,0
10804,war%20zone,,madrid twitter v barca twitter war zone like ffsssss good,0,57,10,57,5.7,0,0,0,0
10805,war%20zone,London,think felt comfortable war zone cybil war talk first time army dad attended,0,75,13,75,5.769230769230769,0,0,0,0
10806,war%20zone,Wherever I may roam,thats gee u cant buy shit anywhere thats war zone,0,49,10,49,4.9,0,0,0,0
10807,war%20zone,New Zealand 🇳🇿,need v zone war sway,0,20,5,20,4.0,0,0,0,0
10808,war%20zone,Ireland,stay clear war zone head melt januaryblues,0,42,7,42,6.0,0,0,0,0
10809,war%20zone,,flexing line didnt leave whole kid war zone,0,43,8,43,5.375,0,0,0,0
10810,war%20zone,,killing iran general planned since june iran attacked iraq embassy people missile,1,81,12,81,6.75,0,0,0,0
10811,war%20zone,"Hollywood, FL",lito war zone,0,13,3,13,4.333333333333333,0,0,0,0
10812,war%20zone,,air force bh bomber force said goodbye nuclear bomb,0,51,9,51,5.666666666666667,0,0,0,0
10813,war%20zone,,heartbreaking jenny read community rappville almost forgotten recent fire people,0,80,10,80,8.0,0,0,0,0
10814,war%20zone,Scotland,take consideration war zone created year ago religious sect,0,59,9,59,6.555555555555555,0,0,0,0
10815,war%20zone,Everwhere,lot sorting war zone piccadilly garden,0,38,6,38,6.333333333333333,0,0,0,0
10817,war%20zone,Here,court room place feeling war zone mental war zone arent fit,0,59,11,59,5.363636363636363,0,0,0,0
10818,war%20zone,,friendzone worst zone man even worse war zone,0,45,8,45,5.625,0,0,0,0
10819,war%20zone,Texas,elected manufactured crisis actor anti american defeat mf,0,57,8,57,7.125,0,0,0,0
10820,war%20zone,United States,apparently shouldve spelled since cant put amp together afte,0,60,9,60,6.666666666666667,0,0,0,0
10821,war%20zone,,upgraded israeli iron dome defense system swat percent target test,1,66,10,66,6.6,0,0,0,0
10822,war%20zone,,genocide war crime continue southern cameroon food reserve crop destroyed france french ca,1,90,13,90,6.923076923076923,0,0,0,0
10824,war%20zone,"The actual, real, fact-based world",sweden war zone multiple bomb going every day around country two bigg,1,69,12,69,5.75,0,0,0,0
10825,war%20zone,,masculine man youre literally war zone toxic person,0,51,8,51,6.375,0,0,0,0
10826,war%20zone,Peoples Republic of Illinois,obama didnt need congressional approval war libya trump doe,0,59,9,59,6.555555555555555,0,0,0,0
10827,war%20zone,,obviously potential war zone,0,28,4,28,7.0,0,0,0,0
10828,war%20zone,,also police literally signed job war zone armed conflict,0,56,9,56,6.222222222222222,0,0,0,0
10829,war%20zone,,good read true authority declared war hong kong people use tear gas amp live round,0,82,15,82,5.466666666666667,0,0,0,0
10830,war%20zone,"UK, South Coast",going realise everyone know shit sweden allowed become yet swede keep voti,0,74,12,74,6.166666666666667,0,0,0,0
10831,war%20zone,,truth military researching antigravity nearly year drive,0,56,7,56,8.0,0,0,0,0
10832,war%20zone,,pan empty champagne bottle like war zone thebachelorabc thebachelor,0,67,9,67,7.444444444444445,0,0,0,0
10834,war%20zone,Elementos de Serendipia,official leonardo win navy new tha training helicopter contract,0,63,9,63,7.0,0,0,0,0
10835,war%20zone,Canada,buy mom house far pay student loan pay mom vechile move toronto also get,0,72,14,72,5.142857142857143,0,0,0,0
10836,war%20zone,"Southampton Pennsylvania, USA",arent going saudi arabia killed american werent war zone,1,56,9,56,6.222222222222222,0,0,0,0
10837,war%20zone,"ÜT: 7.8511327,3.9484197",isnt true men seen men leave called peace mind war zone men marry w,0,67,14,67,4.785714285714286,0,0,0,0
10838,war%20zone,Hyderabad,agree completely want citizen vote point matching expectation half gachibawli,0,77,10,77,7.7,0,0,0,0
10839,war%20zone,49504,unless served war zone family haveare serving shut congressman g,0,64,10,64,6.4,0,0,0,0
10840,war%20zone,,iraqi hell u attacked u recently sovereignty co,1,47,8,47,5.875,0,0,0,0
10841,war%20zone,lemonade rights,stolen fav least epalbum airplane convos float silver black light easter egg chr,0,80,13,80,6.153846153846154,0,0,0,0
10842,war%20zone,Third star from the right,joe thought pier printing fake picture british soldier,0,54,8,54,6.75,0,0,0,0
10843,war%20zone,Okankolo,simple cde war start city civilian definitely find,1,50,8,50,6.25,0,0,0,0
10844,war%20zone,Morioh.,seems every one fighting fight huh great itll give chance heal,0,62,11,62,5.636363636363637,0,0,0,0
10845,war%20zone,"Chicago, IL",war zone prod legacy,0,20,4,20,5.0,0,0,0,0
10846,war%20zone,Delayed somewhere..,disrupted nothing moving like cambridge like war zone refugee,0,61,9,61,6.777777777777778,0,0,0,0
10848,war%20zone,,yep member royal family insisted deploying war zone beta,0,56,9,56,6.222222222222222,0,0,0,0
10849,war%20zone,,rip nola bc place gonna drunken war zone eve,0,44,9,44,4.888888888888889,0,0,0,0
10851,war%20zone,The moon,im guessing absolutely loving going fucking war zone mean,0,57,9,57,6.333333333333333,0,0,0,0
10852,war%20zone,Berkeley,worst aspect policy sacrifice ten thousand syrian assads genocide fear,1,70,10,70,7.0,0,0,0,0
10853,war%20zone,"Brooklyn, NY",people legitimate market food clean water shop etc place like fucking war,0,73,12,73,6.083333333333333,0,0,0,0
10854,war%20zone,,pisser time around trump plane ukraine flew actually russian missile plane r,1,76,12,76,6.333333333333333,0,0,0,0
10855,war%20zone,,pisser time around trump plane ukraine flew actually russian missile plan,1,73,11,73,6.636363636363637,0,0,0,0
10856,war%20zone,,theyll turn iran war z,1,22,5,22,4.4,0,0,0,0
10857,war%20zone,,top english filler text star trek federation charter patlabor lyric danger zone sailor moon,0,91,14,91,6.5,0,0,0,0
10858,weapon,United States,today journalist covering jessica yanivs court appearance bc leaving courthouse,0,79,10,79,7.9,0,0,0,0
10859,weapon,"London, England",science apolitical affected prejudice practice science used like,0,64,8,64,8.0,0,0,0,0
10860,weapon,,lethal weapon,0,13,2,13,6.5,0,0,0,0
10861,weapon,,kim cowboysona role bounty hunter weapon machine gun hair color lavender eye color hot pink accessor,0,100,16,100,6.25,0,0,0,0
10863,weapon,sousei get out from the gacha,youre using xeno ifrit scythe main hand recommend three minor weapon weapon skin fkhr,0,85,14,85,6.071428571428571,0,0,0,0
10864,weapon,Nigeria,lord jesus hand hand keep evil far away surround hedge p,0,56,11,56,5.090909090909091,0,0,0,0
10866,weapon,"Pennsylvania, USA",true bernie sander doesnt believe woman beat donald trump call bullshit understand p,0,84,13,84,6.461538461538462,0,0,0,0
10867,weapon,,actually thinking may also carrying protection weapon,0,53,7,53,7.571428571428571,0,0,0,0
10868,weapon,sousei get out from the gacha,listed jp maintenance note english nezhatwin element series raid impossible version h,0,85,12,85,7.083333333333333,0,0,0,0
10869,weapon,,never underestimate power validating people feeling validation creates safe zone threatened in,0,94,12,94,7.833333333333333,0,0,0,0
10870,weapon,,let u remember one book one pen one child one teacher change world dont ask educatio,0,84,16,84,5.25,0,0,0,0
10871,weapon,🕊OneNationUnderGod🇺🇸🦅🇺🇸,secret weapon trump success hint obama didnt one,0,48,8,48,6.0,0,0,0,0
10872,weapon,norvrandt,good gear exchange mor dhona augment go touhsome place,0,54,9,54,6.0,0,0,0,0
10873,weapon,,better nuclear weapon,1,21,3,21,7.0,0,0,0,0
10874,weapon,"Anchorage, AK",gunfight trio coming call duty modern warfare january replace standard v gunfigh,0,80,12,80,6.666666666666667,0,0,0,0
10875,weapon,,update iranusiraq iran denies missile hit eu want ind investigation iraq pm pompeo want u withdrawal mech,1,105,17,105,6.176470588235294,0,0,0,0
10876,weapon,,honestly youre piece shit hope stay hellhole youre mentally clearly arent even,0,78,12,78,6.5,0,0,0,0
10877,weapon,,head article destiny exotics list xenophage machine gun auto rifl,0,65,10,65,6.5,0,0,0,0
10878,weapon,"Warsaw, poland",ghost kremlin past putin regime history weakness weapon,0,55,8,55,6.875,0,0,0,0
10879,weapon,,weapon formed prosper every tongue accuses judgment condemn,0,59,8,59,7.375,0,0,0,0
10880,weapon,neo city,jenos secret weapon,0,19,3,19,6.333333333333333,0,0,0,0
10881,weapon,Around the publishing world.,rt half deep beneath natalie wright half deep beneath half he living wea,0,72,13,72,5.538461538461538,0,0,0,0
10882,weapon,,toby stare front dull eye battling inner self hold,0,50,9,50,5.555555555555555,0,0,0,0
10883,weapon,Hungary,somehow weve got stop iranian acquiring nuclear weapon say pm boris johnson bbcbreakfast http,1,93,14,93,6.642857142857143,0,0,0,0
10884,weapon,2/6 of alice's grandgroup,wh elementweapon combo would dragalia,0,37,5,37,7.4,0,0,0,0
10885,weapon,"Chicago, IL",week modern warfare gunfight trio double xp double weapon xp detail,0,67,11,67,6.090909090909091,0,0,0,0
10886,weapon,"Bury, Manchester",killlouise here exciting launch trailer doctorwho collection season featuring gorgeous,0,86,10,86,8.6,0,0,0,0
10887,weapon,"London, England",think one reason woman find difficult accept,0,44,7,44,6.285714285714286,0,0,0,0
10888,weapon,Deutschland,golden demon mini still wip im proud growing painting skill would love,0,70,12,70,5.833333333333333,0,0,0,0
10889,weapon,start//end,filament flow wrap concept depending rarity weapon holding colour animation change,0,82,11,82,7.454545454545454,0,0,0,0
10890,weapon,Scotland,watched final ep starwars themandalorian amp want know moffgideons darksaber here,0,81,11,81,7.363636363636363,0,0,0,0
10891,weapon,idol hell ✨,mean splatoon weapon,0,20,3,20,6.666666666666667,0,0,0,0
10892,weapon,,bernies account meeting fall right line didnt say woman couldnt win said tr,0,75,13,75,5.769230769230769,0,0,0,0
10894,weapon,"California, USA",catalyst harder get actual weapon,0,33,5,33,6.6,0,0,0,0
10895,weapon,The Nameless Poltergeist,ah miss lapina dont think need bring weapon,0,43,8,43,5.375,0,0,0,0
10896,weapon,,devil due dope name weapon make deviljho part,0,45,8,45,5.625,0,0,0,0
10897,weapon,"Gujarat, India",wtf dont gut ban burkha used terrorist carry weapon throw stone want ban ghoongh,0,80,14,80,5.714285714285714,0,0,0,0
10898,weapon,"Bradford, England",last also least look top scorer list famous looking like deeney way less mobile,0,79,14,79,5.642857142857143,0,0,0,0
10899,weapon,they/he,miss weapon accuracy shit im shooting everything im laying cover fire im shooting wall im sho,0,93,16,93,5.8125,0,0,0,0
10900,weapon,,weapon formed u shall prosper,0,29,5,29,5.8,0,0,0,0
10901,weapon,Accra,purchasing possessing lethal weapon serious responsibility one taken lightly,1,76,9,76,8.444444444444445,0,0,0,0
10902,weapon,"Long Island, Ny",excellent must listen chief justice power dismiss impeachment case beginning,0,76,10,76,7.6,0,0,0,0
10903,weapon,"Multan, Pakistan",religious argument quickest effective best weapon give shut call opponent,0,73,10,73,7.3,0,0,0,0
10904,weapon,Entebbe,join wish happy birthday year like joan arc fought injustice high p,0,67,12,67,5.583333333333333,0,0,0,0
10905,weapon,"Κεντρική Μακεδονία, Ελλάς",borisjohnson amp erdogan agreed iran acquire nuclear weapon q discus whether turkey,0,83,12,83,6.916666666666667,0,0,0,0
10906,weapon,Berlin,nicis cowboysona role bounty hunter weapon axe hair color baby blue eye color jade accessory wheat,0,98,16,98,6.125,0,0,0,0
10907,weapon,"Masvingo, Zimbabwe",calm mind ultimate weapon challenge relax bryant mcgill,0,55,8,55,6.875,0,0,0,0
10908,weapon,"Victoria, Australia",love see sorenson starter absolute weapon,0,41,6,41,6.833333333333333,0,0,0,0
10909,weapon,Drinking tea somewhere x,always feel much motivated ready day put bit eye makeup like secret weapon,0,74,13,74,5.6923076923076925,0,0,0,0
10910,weapon,,god say whatever weapon enemy formed prosper,0,44,7,44,6.285714285714286,0,0,0,0
10911,weapon,,abused power allowing people house used weapon duly elected,0,59,9,59,6.555555555555555,0,0,0,0
